repeat_idx,enzyme1,enzyme2,ring,fragment_length,in_optimal_set
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,534,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,4048,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,12176,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,8128,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,1329,false
36,PvuII,PvuII,A,5377,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,14039,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,12710,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,8662,false
36,PvuII,PvuII,A,13505,false
36,PvuII,PvuII,A,8662,false
